name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Colombo,2023-08-20,89.7,80.7,84.7,100.5,87.4,93.6,75.9,75.3,0.0,0,0.0,,0,0,19.5,10.3,237.0,1009.1,50.8,8.2,263.1,22.8,9,60.0,2023-08-20T06:04:34,2023-08-20T18:23:47,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-21,89.7,78.9,84.9,102.8,78.9,94.5,76.6,76.4,0.004,0,4.17,rain,0,0,20.6,12.8,234.9,1008.3,54.1,8.5,248.7,21.5,8,60.0,2023-08-21T06:04:30,2023-08-21T18:23:22,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-22,89.7,82.5,85.4,102.8,91.1,96.3,77.2,77.0,0.008,0,4.17,rain,0,0,23.9,15.0,228.9,1008.4,49.1,8.2,257.8,22.3,9,60.0,2023-08-22T06:04:26,2023-08-22T18:22:57,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-23,88.6,77.1,84.1,100.6,77.1,93.2,77.1,80.2,0.386,100,8.33,rain,0,0,20.6,10.3,227.1,1009.2,46.6,8.2,249.0,21.5,9,30.0,2023-08-23T06:04:21,2023-08-23T18:22:31,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-24,89.7,77.1,84.4,100.5,77.1,92.9,76.0,76.6,0.063,100,4.17,rain,0,0,19.2,12.8,224.8,1009.3,51.3,8.2,263.5,22.7,9,30.0,2023-08-24T06:04:16,2023-08-24T18:22:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-25,89.7,77.1,83.9,102.8,77.1,91.5,76.5,79.1,0.208,100,8.33,rain,0,0,20.8,13.9,214.7,1009.3,44.3,8.2,261.8,22.6,9,30.0,2023-08-25T06:04:10,2023-08-25T18:21:38,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-26,89.7,77.1,83.8,103.5,77.1,91.7,76.6,79.5,0.0,0,0.0,,0,0,18.8,13.9,222.7,1009.9,44.2,8.2,261.7,22.7,8,30.0,2023-08-26T06:04:04,2023-08-26T18:21:11,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-27,89.7,77.1,84.4,106.0,77.1,92.7,76.4,77.7,0.143,100,8.33,rain,0,0,20.8,13.9,223.8,1010.5,46.5,8.2,258.0,22.2,8,30.0,2023-08-27T06:03:58,2023-08-27T18:20:43,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-28,89.7,78.9,84.0,102.8,78.9,92.3,76.8,79.5,0.13,100,16.67,rain,0,0,23.9,12.8,228.5,1010.4,50.9,8.2,260.3,22.4,9,30.0,2023-08-28T06:03:51,2023-08-28T18:20:15,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-29,87.9,77.1,81.4,98.0,77.1,86.9,76.6,86.1,0.714,100,54.17,rain,0,0,26.6,19.7,231.6,1009.8,71.1,8.0,197.7,17.1,6,30.0,2023-08-29T06:03:44,2023-08-29T18:19:46,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-30,87.9,75.3,81.7,100.2,75.3,87.5,76.1,83.8,0.389,100,29.17,rain,0,0,22.4,13.9,223.1,1009.6,68.4,7.5,187.1,16.1,6,30.0,2023-08-30T06:03:37,2023-08-30T18:19:18,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-08-31,87.9,77.1,80.9,100.2,77.1,85.8,77.2,88.8,1.538,100,50.0,rain,0,0,21.7,12.8,209.4,1009.4,85.9,7.5,178.8,15.6,7,30.0,2023-08-31T06:03:29,2023-08-31T18:18:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-01,84.3,76.7,79.3,92.7,76.7,81.8,76.2,90.6,2.509,100,50.0,rain,0,0,24.2,13.9,188.0,1010.3,80.0,7.4,176.1,15.1,8,30.0,2023-09-01T06:03:22,2023-09-01T18:18:19,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-02,87.9,77.1,80.6,100.2,77.1,85.5,76.7,88.2,1.242,100,54.17,rain,0,0,25.5,17.2,216.0,1010.2,81.9,7.4,90.7,7.8,3,30.0,2023-09-02T06:03:14,2023-09-02T18:17:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-03,83.1,77.1,79.5,91.6,77.1,83.1,76.4,90.3,4.985,100,41.67,rain,0,0,28.4,12.8,219.1,1009.4,79.6,7.1,86.8,7.4,6,10.0,2023-09-03T06:03:05,2023-09-03T18:17:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-04,87.9,75.3,81.2,100.2,75.3,86.1,76.2,85.2,1.028,100,25.0,rain,0,0,29.1,16.6,230.1,1008.2,73.1,7.5,124.9,11.0,5,30.0,2023-09-04T06:02:57,2023-09-04T18:16:48,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-05,86.1,78.9,82.5,97.4,78.9,90.4,76.8,83.0,0.341,100,25.0,rain,0,0,26.2,16.1,235.0,1008.3,67.8,7.9,167.9,14.5,6,30.0,2023-09-05T06:02:48,2023-09-05T18:16:17,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-06,84.3,77.1,80.7,94.9,77.1,85.4,76.7,88.0,1.677,100,50.0,rain,0,0,28.0,15.0,229.0,1009.5,79.0,7.7,175.5,15.1,6,30.0,2023-09-06T06:02:39,2023-09-06T18:15:45,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-07,82.5,77.1,79.1,91.1,77.1,81.5,76.3,91.2,3.859,100,45.83,rain,0,0,25.3,15.0,217.8,1010.4,79.1,7.0,140.6,12.0,6,30.0,2023-09-07T06:02:30,2023-09-07T18:15:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-08,86.1,75.3,80.3,95.4,75.3,84.6,75.0,84.5,1.192,100,25.0,rain,0,0,25.7,12.8,209.7,1011.7,66.3,7.8,133.9,11.5,5,30.0,2023-09-08T06:02:21,2023-09-08T18:14:42,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-09,87.3,77.1,81.8,100.0,77.1,87.5,76.3,83.9,0.399,100,12.5,rain,0,0,26.4,16.1,217.5,1010.6,53.8,8.1,227.4,19.6,9,30.0,2023-09-09T06:02:11,2023-09-09T18:14:11,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-10,87.9,77.1,81.5,100.2,77.1,87.0,76.1,83.9,0.439,100,12.5,rain,0,0,25.9,16.1,217.1,1009.6,67.9,8.0,196.7,16.9,8,30.0,2023-09-10T06:02:01,2023-09-10T18:13:38,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-11,84.9,77.1,79.8,96.0,77.1,83.4,76.5,89.9,1.875,100,25.0,rain,0,0,28.2,11.4,207.3,1010.0,70.6,7.6,140.2,12.1,6,30.0,2023-09-11T06:01:52,2023-09-11T18:13:06,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-12,86.4,75.3,81.5,97.5,75.3,87.5,76.3,84.8,0.913,100,12.5,rain,0,0,25.9,17.2,205.7,1009.9,67.7,8.1,201.9,17.4,8,30.0,2023-09-12T06:01:42,2023-09-12T18:12:34,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-13,87.1,78.9,82.1,98.2,78.9,88.9,76.8,84.2,0.38,100,16.67,rain,0,0,24.8,16.1,220.3,1010.1,65.4,8.0,192.3,16.5,7,30.0,2023-09-13T06:01:32,2023-09-13T18:12:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-14,86.6,78.9,81.0,99.7,78.9,85.3,76.7,87.2,0.509,100,25.0,rain,0,0,25.3,15.0,213.4,1010.4,72.5,7.8,156.4,13.5,6,30.0,2023-09-14T06:01:22,2023-09-14T18:11:29,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-15,87.9,75.3,80.3,94.4,75.3,83.3,73.8,81.5,0.373,100,12.5,rain,0,0,22.1,17.2,186.5,1010.8,56.4,8.1,223.5,19.3,7,30.0,2023-09-15T06:01:12,2023-09-15T18:10:56,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-16,89.7,76.7,83.0,102.8,76.7,90.2,76.1,80.3,0.0,0,0.0,,0,0,21.3,16.1,213.1,1010.4,47.8,7.9,264.3,22.7,9,60.0,2023-09-16T06:01:02,2023-09-16T18:10:24,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-17,89.7,77.1,82.4,100.2,77.1,88.4,76.3,82.3,0.906,100,12.5,rain,0,0,22.1,19.7,204.7,1009.2,61.5,8.1,228.2,19.7,8,30.0,2023-09-17T06:00:52,2023-09-17T18:09:51,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-18,82.6,75.3,78.3,91.1,75.3,79.7,75.3,90.8,1.552,100,33.33,rain,0,0,20.6,12.8,193.4,1009.9,77.1,7.3,165.5,14.3,6,10.0,2023-09-18T06:00:42,2023-09-18T18:09:18,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-19,82.5,75.3,78.6,91.9,75.3,80.4,75.3,89.9,1.658,100,25.0,rain,0,0,20.6,17.2,218.3,1010.8,71.5,6.2,156.3,13.6,6,10.0,2023-09-19T06:00:32,2023-09-19T18:08:45,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-20,86.1,75.3,81.2,95.4,75.3,85.5,74.6,81.2,3.668,100,12.5,rain,0,0,17.4,10.3,207.0,1010.7,68.4,8.2,115.8,10.1,6,30.0,2023-09-20T06:00:22,2023-09-20T18:08:13,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-21,88.2,77.1,82.2,102.7,77.1,88.9,76.9,84.4,0.597,100,12.5,rain,0,0,20.6,12.8,213.9,1010.5,53.5,8.1,247.2,21.5,9,30.0,2023-09-21T06:00:12,2023-09-21T18:07:40,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-22,87.9,76.8,80.6,100.2,76.8,85.0,76.5,87.9,2.439,100,41.67,rain,0,0,22.4,13.9,212.6,1010.9,74.7,8.8,230.7,19.8,9,30.0,2023-09-22T06:00:02,2023-09-22T18:07:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-23,86.1,75.3,81.5,97.6,75.3,87.1,75.9,83.7,0.335,100,20.83,rain,0,0,23.3,15.0,201.8,1011.0,60.9,8.0,233.6,20.2,8,60.0,2023-09-23T05:59:52,2023-09-23T18:06:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-24,87.9,77.1,82.5,102.7,77.1,89.7,76.8,83.5,0.123,100,16.67,rain,0,0,23.5,10.3,219.5,1010.7,60.0,8.1,228.2,19.8,9,30.0,2023-09-24T05:59:42,2023-09-24T18:06:03,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-25,87.9,80.7,83.6,100.2,86.0,93.1,77.3,81.6,0.21,100,20.83,rain,0,0,22.4,9.2,228.9,1009.6,62.3,8.0,226.3,19.5,8,60.0,2023-09-25T05:59:32,2023-09-25T18:05:30,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-26,87.9,77.1,81.2,102.7,77.1,87.0,77.1,87.7,1.243,100,25.0,rain,0,0,23.7,15.0,221.9,1009.6,63.7,7.9,203.0,17.5,8,60.0,2023-09-26T05:59:23,2023-09-26T18:04:58,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-27,85.4,77.1,79.5,96.5,77.1,82.7,76.9,91.9,1.9,100,45.83,rain,0,0,23.0,13.9,202.5,1009.8,67.4,7.3,158.4,13.8,6,30.0,2023-09-27T05:59:14,2023-09-27T18:04:26,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-28,84.3,76.6,80.5,94.4,76.6,85.5,76.7,88.2,1.588,100,37.5,rain,0,0,22.8,13.9,221.0,1010.3,74.2,7.9,117.1,10.0,4,30.0,2023-09-28T05:59:05,2023-09-28T18:03:55,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-29,86.1,75.0,79.0,99.7,75.0,82.1,75.8,90.3,6.049,100,45.83,rain,0,0,27.5,14.8,222.0,1011.4,81.5,7.3,133.5,11.5,6,30.0,2023-09-29T05:58:56,2023-09-29T18:03:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-09-30,86.8,73.5,77.7,97.8,73.5,79.7,74.7,91.0,4.53,100,45.83,rain,0,0,26.2,13.9,198.7,1011.5,86.1,7.3,177.4,15.3,7,30.0,2023-09-30T05:58:47,2023-09-30T18:02:52,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-01,84.3,73.5,77.6,94.4,73.5,79.4,75.3,93.0,2.092,100,41.67,rain,0,0,23.7,12.8,227.3,1011.3,70.6,7.1,177.1,15.3,7,10.0,2023-10-01T05:58:39,2023-10-01T18:02:21,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-02,86.2,75.3,79.6,97.4,75.3,83.4,76.4,90.5,1.241,100,37.5,rain,0,0,24.6,12.8,203.8,1011.8,75.2,7.5,166.7,14.3,7,10.0,2023-10-02T05:58:30,2023-10-02T18:01:50,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-03,84.3,75.3,78.6,94.4,75.3,80.4,75.9,91.6,3.603,100,54.17,rain,0,0,24.4,12.8,207.6,1011.8,78.6,7.4,145.3,12.4,6,10.0,2023-10-03T05:58:22,2023-10-03T18:01:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-04,82.5,75.3,78.6,89.7,75.3,80.4,76.1,92.3,6.919,100,50.0,rain,0,0,20.4,13.9,200.4,1011.9,78.5,6.7,45.2,3.9,2,10.0,2023-10-04T05:58:15,2023-10-04T18:00:50,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-05,84.5,75.3,80.2,96.4,75.3,84.4,76.7,89.6,2.135,100,45.83,rain,0,0,25.9,11.4,221.6,1011.0,76.6,6.7,133.2,11.5,6,10.0,2023-10-05T05:58:08,2023-10-05T18:00:20,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-06,84.0,77.1,78.9,95.2,77.1,80.7,76.9,93.7,3.085,100,45.83,rain,0,0,19.7,10.5,200.8,1010.2,84.5,6.7,123.6,10.6,5,30.0,2023-10-06T05:58:01,2023-10-06T17:59:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-07,87.9,77.1,80.7,102.7,77.1,86.3,77.9,91.4,0.579,100,41.67,rain,0,0,21.9,16.1,201.7,1009.7,65.0,7.5,169.7,14.7,7,30.0,2023-10-07T05:57:54,2023-10-07T17:59:22,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-08,87.9,77.1,82.1,105.5,77.1,88.4,76.8,84.6,0.046,100,8.33,rain,0,0,19.0,12.8,206.5,1010.8,60.7,8.0,200.9,17.3,8,30.0,2023-10-08T05:57:48,2023-10-08T17:58:54,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-09,87.9,77.1,82.4,105.5,77.1,89.6,77.2,84.9,0.004,0,0.0,rain,0,0,18.6,15.0,211.6,1012.2,61.6,8.1,239.3,20.5,9,30.0,2023-10-09T05:57:42,2023-10-09T17:58:26,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-10,89.7,77.1,82.2,105.5,77.1,88.9,77.8,87.2,1.39,100,12.5,rain,0,0,18.8,12.8,210.5,1011.6,59.2,7.9,213.7,18.5,8,60.0,2023-10-10T05:57:36,2023-10-10T17:57:58,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-11,85.2,77.1,80.1,96.5,77.1,83.7,76.1,88.1,0.194,100,8.33,rain,0,0,14.5,12.8,206.7,1011.7,60.1,8.0,103.2,8.8,4,30.0,2023-10-11T05:57:31,2023-10-11T17:57:31,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-12,86.1,76.7,80.4,99.7,76.7,85.0,76.1,87.0,0.039,100,4.17,rain,0,0,16.3,16.1,215.4,1012.6,67.4,8.1,97.8,8.5,4,10.0,2023-10-12T05:57:27,2023-10-12T17:57:05,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-13,86.1,75.3,81.8,97.4,75.3,87.8,76.5,84.5,0.019,100,8.33,rain,0,0,16.3,12.8,215.4,1012.6,54.4,7.9,196.4,16.8,7,30.0,2023-10-13T05:57:23,2023-10-13T17:56:39,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-14,87.9,77.1,82.2,100.2,77.1,88.0,76.4,83.6,0.393,100,20.83,rain,0,0,15.4,9.2,221.8,1012.7,63.7,7.8,191.4,16.4,9,30.0,2023-10-14T05:57:19,2023-10-14T17:56:13,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-15,86.1,76.7,79.9,93.7,76.7,82.3,74.7,85.0,2.866,100,29.17,rain,0,0,21.9,10.3,223.2,1011.9,58.9,7.6,119.8,10.3,6,30.0,2023-10-15T05:57:16,2023-10-15T17:55:48,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-16,87.9,75.3,82.2,98.0,75.3,88.3,75.1,79.8,0.0,0,0.0,,0,0,17.0,8.1,210.0,1011.2,39.8,8.1,232.9,20.0,8,30.0,2023-10-16T05:57:13,2023-10-16T17:55:24,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-17,87.9,77.1,80.5,100.2,77.1,84.1,76.4,87.7,2.348,100,25.0,rain,0,0,16.6,6.9,215.7,1011.5,69.8,7.9,195.5,16.7,8,10.0,2023-10-17T05:57:11,2023-10-17T17:55:00,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-18,84.3,75.3,78.4,94.4,75.3,80.0,75.9,92.3,1.749,100,25.0,rain,0,0,17.9,7.2,214.8,1012.2,70.0,6.6,40.1,3.6,2,10.0,2023-10-18T05:57:09,2023-10-18T17:54:37,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-19,84.3,75.3,78.8,92.7,75.3,81.6,75.4,89.5,1.838,100,16.67,rain,0,0,17.7,12.8,178.6,1012.0,67.3,7.1,145.5,12.4,5,10.0,2023-10-19T05:57:08,2023-10-19T17:54:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-20,86.1,75.3,80.3,96.9,75.3,84.7,75.8,86.8,0.121,100,8.33,rain,0,0,15.9,10.3,206.1,1012.3,58.2,7.8,196.8,17.0,8,10.0,2023-10-20T05:57:08,2023-10-20T17:53:54,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-21,87.9,75.3,80.8,98.0,75.3,85.6,75.3,84.0,1.467,100,16.67,rain,0,0,18.1,11.4,206.2,1012.3,59.6,7.7,214.2,18.4,8,10.0,2023-10-21T05:57:08,2023-10-21T17:53:33,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-22,87.9,76.7,81.4,100.2,76.7,86.8,76.3,85.1,0.541,100,16.67,rain,0,0,15.2,10.3,215.1,1012.6,60.7,8.0,219.4,19.0,8,30.0,2023-10-22T05:57:09,2023-10-22T17:53:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-23,84.8,75.3,79.9,94.4,75.3,84.0,75.7,87.5,2.57,100,16.67,rain,0,0,18.8,12.8,206.8,1012.6,67.9,8.1,116.2,9.9,6,10.0,2023-10-23T05:57:10,2023-10-23T17:52:53,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-24,88.1,77.1,81.9,100.2,77.1,87.3,76.3,83.8,0.019,100,4.17,rain,0,0,14.1,10.3,208.9,1011.8,58.2,8.3,235.1,20.2,8,30.0,2023-10-24T05:57:12,2023-10-24T17:52:34,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-25,87.9,77.1,81.9,100.2,77.1,87.1,75.8,82.7,0.12,100,12.5,rain,0,0,14.5,8.1,208.8,1012.3,56.7,7.8,241.9,20.8,8,30.0,2023-10-25T05:57:15,2023-10-25T17:52:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-26,89.7,75.3,81.3,100.5,75.3,86.5,75.8,84.4,0.145,100,8.33,rain,0,0,15.0,8.1,236.2,1012.0,45.5,7.4,363.6,31.3,10,10.0,2023-10-26T05:57:18,2023-10-26T17:51:59,0.41,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-27,87.9,77.1,81.9,100.2,77.1,87.4,76.0,83.3,0.076,100,4.17,rain,0,0,13.2,8.1,206.9,1011.0,49.2,8.0,258.2,22.3,9,30.0,2023-10-27T05:57:22,2023-10-27T17:51:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-28,89.7,76.7,81.3,100.5,76.7,86.0,76.1,85.0,0.699,100,25.0,rain,0,0,13.9,6.9,188.6,1011.0,61.4,8.0,238.8,20.6,8,10.0,2023-10-28T05:57:27,2023-10-28T17:51:27,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-29,89.7,75.3,80.9,102.8,75.3,85.6,76.1,86.5,1.233,100,25.0,rain,0,0,15.7,9.2,192.6,1010.8,58.0,8.3,168.8,14.6,9,10.0,2023-10-29T05:57:32,2023-10-29T17:51:13,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-30,87.9,75.3,80.5,100.2,75.3,85.1,75.1,84.4,3.0,100,20.83,rain,0,0,17.9,6.9,299.2,1010.7,61.5,8.5,213.4,18.5,9,30.0,2023-10-30T05:57:38,2023-10-30T17:50:59,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2023-10-31,88.4,75.0,79.5,98.0,75.0,83.1,75.4,88.3,5.377,100,29.17,rain,0,0,14.8,11.4,96.6,1010.6,64.5,7.9,206.4,17.8,8,30.0,2023-10-31T05:57:45,2023-10-31T17:50:46,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
